trawl_id,date,pass,depth_haul,depth_model,latitude_dd,longitude_dd,o2_haul,o2_model,sal_haul,sal_model,temp_haul,temp_model,tow_id
2.00303E+11,20030831,2,527.5357,527.5357,46.30416667,-124.725,NA,0.128525281,NA,34.10821623,5.1681,5.052609167,1
2.00303E+11,20030901,2,673.7497,673.7497,46.73194444,-124.9302778,NA,0.289249397,NA,34.21067519,4.5441,4.470833273,2
2.00303E+11,20030901,2,276.165,276.165,46.71916667,-124.8186111,NA,0.025472365,NA,33.91080702,6.8856,5.834115565,3
2.00303E+11,20030901,2,823.6656,823.6656,46.92416667,-125.0963889,NA,0.442253138,NA,34.28652525,4.1428,3.988864038,4
2.00303E+11,20030901,2,172.6837,172.6837,47.01416667,-124.9827778,NA,0.015347232,NA,33.63063464,7.1209,6.599446218,5
2.00303E+11,20030902,2,985.7053,937.0170294,47.56361111,-125.4361111,NA,0.526565764,NA,34.33471323,3.5684,3.664956968,6
2.00303E+11,20030902,2,556.7504,556.7504,47.54,-125.1819444,NA,0.128675377,NA,34.15834494,4.9853,4.765629093,7
2.00303E+11,20030902,2,267.3988,267.3988,47.57666667,-125.0622222,NA,0.022900755,NA,33.89257799,6.4706,5.912458688,8
2.00303E+11,20030902,2,137.403,133.2829603,47.64055556,-124.9427778,NA,1.12E-06,NA,33.51285538,7.1642,6.784598173,9
2.00303E+11,20030903,2,98.7985,96.122811,47.72861111,-124.8533333,NA,2.00E-06,NA,33.33569151,7.0815,7.094570523,10
2.00303E+11,20030903,2,123.9861,121.2151087,47.84111111,-125.0133333,NA,1.26E-06,NA,33.39609621,7.0883,7.036209983,11
2.00303E+11,20030903,2,174.2101,174.2101,47.83888889,-125.1055556,NA,0.003225421,NA,33.65244852,6.8857,6.546226638,12
2.00303E+11,20030903,2,839.8349,839.8349,47.71388889,-125.2277778,NA,0.445219527,NA,34.3007354,4.0703,3.905991919,13
2.00303E+11,20030903,2,595.23,549.5259483,47.65944444,-125.1563889,NA,0.018715792,NA,34.14883585,4.9736,4.823427256,14
2.00303E+11,20030904,2,896.6046,823.2596894,48.095,-125.8552778,NA,0.399813591,NA,34.28602826,3.9008,3.984497444,15
2.00303E+11,20030904,2,859.4999,859.4999,47.93666667,-125.7483333,NA,0.407147313,NA,34.30768217,3.9494,3.842123624,16
2.00303E+11,20030904,2,1129.4489,1129.4489,47.76916667,-125.7058333,NA,0.633513281,NA,34.4138423,3.3888,3.149646415,17
2.00303E+11,20030905,2,237.2786,237.2786,48.34388889,-125.0066667,NA,8.19E-07,NA,33.81477662,6.6811,6.170884272,18
2.00303E+11,20030905,2,113.6444,112.7526539,48.32916667,-125.3244444,NA,9.82E-07,NA,33.63493259,6.7549,6.594945847,19
2.00303E+11,20030905,2,203.4385,168.4154782,48.2275,-125.1786111,NA,9.57E-07,NA,33.77202303,6.513,6.268792404,20
2.00303E+11,20030906,2,65.1401,65.1401,48.16055556,-124.895,NA,0.032643804,NA,33.10758785,7.4452,7.560972614,21
2.00303E+11,20030906,2,344.5687,246.6807457,48.0925,-125.0327778,NA,5.25E-07,NA,33.83035049,6.4687,6.153894497,22
2.00303E+11,20030906,2,270.0982,217.453996,48.15611111,-125.1158333,NA,8.60E-07,NA,33.80060488,6.3332,6.195643895,23
2.00303E+11,20030906,2,99.1679,98.12719887,47.99777778,-124.9575,NA,2.01E-06,NA,33.28662434,7.2024,7.145168174,24
2.00303E+11,20030907,2,160.239,158.0567189,48.00277778,-125.2280556,NA,2.10E-05,NA,33.59026021,7.134,6.705052155,25
2.00303E+11,20030907,2,141.5147,138.9116021,48.04388889,-125.1322222,NA,3.35E-06,NA,33.51641129,7.1905,6.849500583,26
2.00303E+11,20030907,2,214.7101,214.7101,48.07694444,-125.3247222,NA,0.000886341,NA,33.85340609,6.5494,6.056878489,27
2.00303E+11,20030907,2,160.6221,160.6221,48.11388889,-125.6038889,NA,0.009386781,NA,33.49315012,7.0914,6.861385106,28
2.00303E+11,20030908,2,230.5073,230.5073,47.29555556,-124.8802778,NA,0.042657444,NA,33.79342434,6.9036,6.181695216,29
2.00303E+11,20030908,2,182.9549,182.9549,47.2925,-124.7641667,NA,0.001702264,NA,33.57021153,7.225,6.706454011,30
2.00303E+11,20030908,2,106.4511,106.4511,47.02916667,-124.6841667,NA,6.88E-05,NA,33.40522146,7.3569,7.004365365,31
2.00303E+11,20030912,2,803.1622,653.9566261,46.59055556,-124.6869444,NA,0.150244897,NA,34.17701722,4.1168,4.675950349,32
2.00303E+11,20030912,2,990.546,837.9444326,46.43222222,-124.6327778,NA,0.374103911,NA,34.28625231,3.4844,3.991197904,33
2.00303E+11,20030912,2,1079.79,924.3945837,46.15166667,-124.7666667,NA,0.469830313,NA,34.32416969,3.4242,3.775552215,34
2.00303E+11,20030913,2,403.1635,403.1635,46.0475,-124.83,NA,0.026554091,NA,34.00622553,5.9231,5.537205749,35
2.00303E+11,20030913,2,256.9403,256.9403,46.07472222,-124.7155556,NA,0.003591518,NA,33.81063191,6.8442,6.202432796,36
2.00303E+11,20030913,2,142.2581,139.7720598,45.95111111,-124.3652778,NA,9.62E-07,NA,33.5216584,7.4994,6.901210652,37
2.00303E+11,20030913,2,173.8265,173.8265,45.79111111,-124.525,NA,5.12E-07,NA,33.67463989,7.4995,6.555050962,38
2.00303E+11,20030914,2,143.9795,138.8831119,45.72277778,-124.3047222,NA,1.39E-06,NA,33.49738502,7.5839,6.993765103,39
2.00303E+11,20030914,2,605.5384,605.5384,45.59361111,-124.7747222,NA,0.051705887,NA,34.14464304,4.6394,4.861242807,40
2.00303E+11,20030914,2,509.2967,500.0535965,45.36972222,-124.7119444,NA,0.005269815,NA,34.085135,5.4167,5.224195741,41
2.00303E+11,20030914,2,436.3778,432.9860031,45.29694444,-124.5663889,NA,2.13E-07,NA,34.01855511,5.6809,5.495029197,42
2.00303E+11,20030914,2,164.1932,164.1932,45.09472222,-124.2597222,NA,5.77E-07,NA,33.61970291,7.4891,6.774349498,43
2.00303E+11,20030915,2,355.6634,354.5206075,45.1375,-124.51,NA,3.15E-07,NA,33.95815572,6.0327,5.793178376,44
2.00303E+11,20030915,2,312.5701,312.5701,45.12972222,-124.7266667,NA,0.017853819,NA,33.95013461,6.1077,5.817189552,45
2.00303E+11,20030915,2,291.5931,291.5931,45.09027778,-124.7072222,NA,0.015387846,NA,33.92094424,6.3113,5.929255453,46
2.00303E+11,20030915,2,1065.0607,1048.151276,44.95444444,-125.0286111,NA,0.583202191,NA,34.37818254,3.5787,3.39161694,47
2.00303E+11,20030915,2,975.0699,947.5474513,44.60638889,-125.0972222,NA,0.49629359,NA,34.34796249,3.828,3.592632368,48
2.00303E+11,20030916,2,313.1895,308.7903805,44.93166667,-124.4827778,NA,3.13E-07,NA,33.86590523,6.9748,6.12801033,49
2.00303E+11,20030916,2,103.4122,103.4122,44.69694444,-124.4205556,NA,2.78E-06,NA,33.36300502,7.8945,7.305979023,50
2.00303E+11,20030916,2,72.5937,68.91850885,44.51083333,-124.2463889,NA,4.33E-06,NA,33.26969048,7.8696,7.493729769,51
2.00303E+11,20030916,2,75.5689,75.5689,44.33277778,-124.3083333,NA,3.17E-06,NA,33.28512988,8.0278,7.449325386,52
2.00303E+11,20030916,2,98.7353,97.53769617,43.93722222,-124.2883333,NA,1.49E-06,NA,33.37303599,7.9643,7.189421772,53
2.00303E+11,20030917,2,435.3311,435.3311,44.12166667,-124.9925,NA,0.049712153,NA,34.03968598,5.9932,5.47880119,54
2.00303E+11,20030917,2,410.5363,410.5363,44.45166667,-124.8930556,NA,0.047338569,NA,34.01242812,6.0602,5.59968228,55
2.00303E+11,20030917,2,983.7163,983.7163,43.63,-125.0497222,NA,0.575707566,NA,34.36485056,3.7125,3.494615639,56
2.00303E+11,20030917,2,623.467,623.467,43.44305556,-124.8766667,NA,0.193548041,NA,34.16960286,4.9831,4.737817691,57
2.00303E+11,20030918,2,351.2736,351.2736,43.7125,-124.6427778,NA,0.00503958,NA,33.97949882,6.5351,5.779434223,58
2.00303E+11,20030924,2,198.5863,198.5863,43.27361111,-124.7036111,NA,0.020563962,NA,33.67533371,7.7496,6.673475839,59
2.00303E+11,20030924,2,929.8208,875.4513275,43.25666667,-124.9516667,NA,0.411581631,NA,34.30631258,3.8373,3.907579932,60
2.00303E+11,20030624,1,140.728,140.728,46.15666667,-124.5155556,NA,0.001681212,NA,33.55881094,6.7312,6.87293237,61
2.00303E+11,20030624,1,606.3237,606.3237,46.50388889,-124.7325,NA,0.294329697,NA,34.22099927,4.6011,4.41594292,62
2.00303E+11,20030624,1,107.4615,107.0575558,46.755,-124.5427778,NA,1.61E-06,NA,33.41491318,6.882,7.160091132,63
2.00303E+11,20030625,1,106.0853,101.5491021,47.60194444,-124.8155556,NA,2.07E-06,NA,33.31941901,6.9012,7.181901455,64
2.00303E+11,20030625,1,176.6774,176.6774,47.67138889,-125.06,NA,0.047347955,NA,33.69438671,6.7184,6.442290764,65
2.00303E+11,20030625,1,149.0631,143.8548253,47.64722222,-124.9655556,NA,0.000605871,NA,33.58924612,6.7229,6.669805144,66
2.00303E+11,20030626,1,312.8792,309.84695,48.43861111,-124.8508333,NA,0.000122376,NA,33.82335915,6.0708,6.144921583,67
2.00303E+11,20030626,1,169.001,155.1974449,48.4,-125.1638889,NA,6.21E-06,NA,33.7155125,6.4901,6.408034599,68
2.00303E+11,20030626,1,171.7821,144.8980978,48.30666667,-125.2780556,NA,5.75E-06,NA,33.61797014,6.598,6.628052639,69
2.00303E+11,20030626,1,123.1758,123.1758,48.26416667,-125.1308333,NA,0.006466333,NA,33.69296805,6.5412,6.462151633,70
2.00303E+11,20030627,1,81.9092,81.86016154,48.0775,-124.9216667,NA,0.000340291,NA,33.44374802,6.8237,6.910321873,71
2.00303E+11,20030627,1,114.109,114.109,48.16138889,-124.9397222,NA,0.063247081,NA,33.61188728,6.4443,6.586439546,72
2.00303E+11,20030627,1,125.3155,122.035245,48.02666667,-125.0519444,NA,0.004617006,NA,33.5784738,6.6343,6.676954705,73
2.00303E+11,20030628,1,659.1641,529.1944072,47.96611111,-125.3530556,NA,0.237690953,NA,34.17017213,4.419,4.635143388,74
2.00303E+11,20030628,1,296.2421,296.2421,47.91111111,-125.5563889,NA,0.180822048,NA,33.96114587,5.4525,5.714980346,75
2.00303E+11,20030629,1,113.6844,111.4463637,48.15972222,-125.3802778,NA,0.01004703,NA,33.5730923,6.8883,6.704450202,76
2.00303E+11,20030629,1,135.8614,135.8614,48.14027778,-125.3147222,NA,0.018472262,NA,33.58743258,6.8251,6.632272465,77
2.00303E+11,20030629,1,96.6484,93.81246523,47.90611111,-124.9147222,NA,7.76E-05,NA,33.48277946,6.5591,6.859075191,78
2.00303E+11,20030630,1,107.9153,104.1929921,47.77555556,-124.91,NA,5.79E-06,NA,33.41768345,6.7764,6.977432523,79
2.00303E+11,20030630,1,969.8005,941.5461236,47.61027778,-125.4308333,NA,0.574065306,NA,34.36899163,3.4092,3.425091879,80
2.00303E+11,20030630,1,949.1835,949.1835,47.73888889,-125.5208333,NA,0.566384203,NA,34.3783359,3.5482,3.351562773,81
2.00303E+11,20030630,1,1096.3113,1079.844276,47.68277778,-125.5080556,NA,0.611685314,NA,34.41623842,3.2015,3.114812124,82
2.00303E+11,20030701,1,88.891,86.50932865,47.22555556,-124.6294444,NA,2.21E-06,NA,33.55309686,6.6147,6.709834385,83
2.00303E+11,20030701,1,182.3438,176.2916069,46.96527778,-124.8605556,NA,0.000245795,NA,33.74124991,6.3619,6.392916698,84
2.00303E+11,20030705,1,977.8977,694.1712989,46.34694444,-124.6713889,NA,0.260750896,NA,34.25471257,3.6487,4.216864956,85
2.00303E+11,20030705,1,937.1324,937.1324,46.63722222,-125.0430556,NA,0.528531873,NA,34.36950133,3.7342,3.459397832,86
2.00303E+11,20030705,1,769.8473,717.8358843,46.76166667,-125.0783333,NA,0.380589559,NA,34.27523553,4.1214,4.072758133,87
2.00303E+11,20030706,1,122.4722,122.4722,46.22555556,-124.3644444,NA,1.22E-05,NA,33.54738474,6.5979,6.888951434,88
2.00303E+11,20030706,1,926.2239,920.4950095,46.26083333,-124.7088889,NA,0.448001071,NA,34.35447953,3.7983,3.598204119,89
2.00303E+11,20030706,1,193.3821,193.1909981,46.01416667,-124.6577778,NA,4.86E-06,NA,33.71656693,6.4074,6.461559592,90
2.00303E+11,20030706,1,92.3351,83.29935718,45.92222222,-124.1588889,NA,2.13E-05,NA,33.31782362,6.7365,7.4106224,91
2.00303E+11,20030707,1,814.0237,764.3353079,45.82527778,-124.8033333,NA,0.426597773,NA,34.29273478,3.971,3.961860739,92
2.00303E+11,20030707,1,155.4578,153.5964034,45.60055556,-124.3155556,NA,7.66E-07,NA,33.54981734,6.4486,6.869509062,93
2.00303E+11,20030707,1,424.1749,421.9094559,45.43611111,-124.4886111,NA,4.41E-06,NA,34.07744595,5.4547,5.242120172,94
2.00303E+11,20030708,1,1038.103,1029.598451,45.44972222,-124.8808333,NA,0.604522182,NA,34.3934282,3.5643,3.301922033,95
2.00303E+11,20030708,1,805.7441,797.8201545,45.2325,-124.8272222,NA,0.45430695,NA,34.30360087,4.1686,3.886149695,96
2.00303E+11,20030708,1,732.5267,732.5267,45.09333333,-124.9002778,NA,0.458131111,NA,34.28827079,4.4472,3.986825055,97
2.00303E+11,20030708,1,589.4568,550.5063616,44.96416667,-124.7919444,NA,0.25661562,NA,34.18040778,4.9093,4.650963325,98
2.00303E+11,20030708,1,390.5786,390.5786,44.81111111,-124.8366667,NA,0.096438968,NA,34.05464855,5.7574,5.368830154,99
2.00303E+11,20030709,1,325.3697,325.3697,45.29972222,-124.3833333,NA,2.30E-07,NA,33.96805905,6.0213,5.68040997,100
2.00303E+11,20030709,1,313.3967,300.5701118,45.10138889,-124.3875,NA,2.56E-07,NA,33.92955059,6.0333,5.811209763,101
2.00303E+11,20030709,1,96.8557,91.60394531,44.88166667,-124.185,NA,1.53E-05,NA,33.34678557,7.0532,7.393731577,102
2.00303E+11,20030709,1,581.0395,518.4584591,44.755,-124.8547222,NA,0.147762511,NA,34.15642224,4.9598,4.829256625,103
2.00303E+11,20030710,1,734.266,719.1241785,44.42805556,-124.9716667,NA,0.374418944,NA,34.25567412,4.4161,4.208063306,104
2.00303E+11,20030710,1,178.3962,177.0910479,44.56777778,-124.6016667,NA,9.93E-07,NA,33.5722803,6.8012,6.826119429,105
2.00303E+11,20030710,1,96.1329,96.1329,44.35083333,-124.6008333,NA,5.22E-06,NA,33.34900273,7.0223,7.445063595,106
2.00303E+11,20030710,1,81.2202,79.61106865,44.18777778,-124.3030556,NA,1.10E-06,NA,33.27062279,7.0411,7.689092649,107
2.00303E+11,20030711,1,176.4743,176.4743,43.91805556,-124.7455556,NA,0.016371804,NA,33.67820532,7.0239,6.637258593,108
2.00303E+11,20030711,1,593.0698,581.7475268,43.76861111,-124.8175,NA,0.267879894,NA,34.1979047,4.7333,4.568580191,109
2.00303E+11,20030711,1,670.3168,651.1584241,43.59777778,-124.7822222,NA,0.326267307,NA,34.22088809,4.6507,4.37752371,110
2.00303E+11,20030711,1,210.4412,210.4412,43.60916667,-124.5711111,NA,0.000433093,NA,33.7494113,7.0425,6.456960733,111
2.00303E+11,20030715,1,614.4591,614.4591,43.37805556,-124.7805556,NA,0.317348792,NA,34.19988026,4.4557,4.479111439,112
2.00303E+11,20030715,1,305.6989,305.6989,43.08944444,-124.8686111,NA,0.194890957,NA,33.9756111,6.426,5.601982113,113
2.00303E+11,20030716,1,163.4646,163.4646,43.04388889,-124.7194444,NA,0.067027666,NA,33.70735628,6.931,6.597776932,114
2.00303E+11,20030716,1,1030.0744,1030.0744,43.04472222,-125.0025,NA,0.578070862,NA,34.38311914,3.5623,3.305265156,115
2.00303E+11,20030901,2,1034.728,968.1662831,46.43916667,-124.6411111,NA,0.499692913,NA,34.35196587,3.5458,3.583804945,116
2.00303E+11,20030901,2,1066.2713,1066.2713,46.61583333,-125.0197222,NA,0.63540561,NA,34.39936124,3.3346,3.257325671,117
2.00303E+11,20030902,2,917.0153,886.6844604,46.73583333,-125.1633333,NA,0.465311136,NA,34.32484864,3.9196,3.753331893,118
2.00303E+11,20030902,2,1155.9749,847.7683294,47.34027778,-124.8919444,NA,0.416070323,NA,34.29626482,3.219,3.905567938,119
2.00303E+11,20030902,2,198.7694,198.7694,47.29111111,-124.8544444,NA,0.0004391,NA,33.78114309,6.806,6.289148355,120
2.00303E+11,20030903,2,783.0227,743.5842455,47.55,-125.2563889,NA,0.316246289,NA,34.24874788,4.2083,4.217849194,121
2.00303E+11,20030903,2,924.284,762.7883319,47.61111111,-125.3608333,NA,0.399227595,NA,34.26617231,3.7834,4.104308735,122
2.00303E+11,20030903,2,1094.8504,1094.8504,47.68444444,-125.4677778,NA,0.617071447,NA,34.40685599,3.3386,3.197941892,123
2.00303E+11,20030903,2,939.953,939.953,47.70805556,-125.2988889,NA,0.49581252,NA,34.34569236,3.7754,3.618041819,124
2.00303E+11,20030903,2,958.5916,877.1574473,47.84861111,-125.3841667,NA,0.399085768,NA,34.30423394,3.6785,3.88634061,125
2.00303E+11,20030903,2,471.8472,471.8472,47.91138889,-125.5088889,NA,0.049116978,NA,34.10708127,5.3526,5.05988217,126
2.00303E+11,20030904,2,255.2224,255.2224,47.93361111,-125.5833333,NA,0.011526296,NA,33.85962765,6.4802,6.102331301,127
2.00303E+11,20030904,2,502.2333,363.4569529,48.01,-125.3872222,NA,0.009814589,NA,34.03165832,5.2008,5.404693974,128
2.00303E+11,20030904,2,176.6456,176.6456,47.99861111,-125.4241667,NA,0.008422399,NA,33.63479851,6.9905,6.618798505,129
2.00303E+11,20030905,2,167.7309,167.7309,47.97472222,-125.2116667,NA,0.003409261,NA,33.65290536,7.0878,6.542021536,130
2.00303E+11,20030905,2,133.1773,133.1773,48.15055556,-125.2875,NA,0.000258709,NA,33.56952092,6.8849,6.681682205,131
2.00303E+11,20030905,2,194.7618,190.7420891,48.13583333,-125.0633333,NA,7.41E-07,NA,33.78399717,6.8654,6.227074238,132
2.00303E+11,20030906,2,117.1405,117.1405,48.38194444,-124.9230556,NA,4.29E-05,NA,33.58230294,6.7332,6.657120501,133
2.00303E+11,20030906,2,199.6406,164.3672294,48.26055556,-124.9486111,NA,6.55E-07,NA,33.66269642,7.1997,6.507565939,134
2.00303E+11,20030906,2,112.7175,112.7175,48.26972222,-124.9044444,NA,6.18E-06,NA,33.38627928,7.2845,7.090657902,135
2.00303E+11,20030906,2,88.1067,88.1067,48.14527778,-124.9213889,NA,0.007942459,NA,33.25555549,7.2846,7.302214239,136
2.00303E+11,20030906,2,65.4193,65.4193,48.01666667,-124.89,NA,4.61E-06,NA,33.10059858,7.2985,7.422698003,137
2.00303E+11,20030906,2,111.2043,108.7029667,47.86277778,-124.9597222,NA,1.67E-06,NA,33.32216495,7.1741,7.107751284,138
2.00303E+11,20030907,2,98.6792,96.73869394,47.75138889,-124.8616667,NA,2.69E-06,NA,33.27566964,7.1564,7.178403941,139
2.00303E+11,20030907,2,187.0703,187.0703,47.63472222,-125.0688889,NA,0.000416112,NA,33.68820853,7.0755,6.482680575,140
2.00303E+11,20030907,2,107.238,104.1150732,47.65333333,-124.8541667,NA,2.09E-06,NA,33.33667348,7.2606,7.130616639,141
2.00303E+11,20030907,2,142.5082,142.5082,47.47888889,-124.8352778,NA,0.007897987,NA,33.54822411,7.272,6.764198981,142
2.00303E+11,20030907,2,155.4036,155.4036,47.02611111,-124.8436111,NA,0.00264682,NA,33.59646802,7.179,6.611146092,143
2.00303E+11,20030908,2,305.1937,265.4352334,46.93972222,-124.8316667,NA,1.07E-05,NA,33.79944521,7.0352,6.159404411,144
2.00303E+11,20030908,2,88.4169,88.4169,46.58305556,-124.4008333,NA,2.53E-06,NA,33.28667145,7.3027,7.29037138,145
2.00303E+11,20030912,2,823.6732,743.1561097,46.28305556,-124.8458333,NA,0.322357459,NA,34.23262179,4.0326,4.324366137,146
2.00303E+11,20030912,2,179.4055,179.4055,46.11944444,-124.6525,NA,0.00389281,NA,33.71066039,7.4321,6.460031692,147
2.00303E+11,20030912,2,1162.2261,985.7533174,46.13333333,-124.7936111,NA,0.537769896,NA,34.35176842,3.2924,3.582355552,148
2.00303E+11,20030912,2,876.4668,876.4668,46.04361111,-124.9461111,NA,0.471438344,NA,34.30480665,4.0994,3.848190252,149
2.00303E+11,20030913,2,209.9353,209.9353,45.84138889,-124.6672222,NA,4.06E-05,NA,33.79304969,7.4382,6.248334842,150
2.00303E+11,20030913,2,124.2861,117.8383189,46.03138889,-124.3327778,NA,1.48E-06,NA,33.40298693,7.5499,7.183811019,151
2.00303E+11,20030913,2,153.4589,149.1881533,45.73833333,-124.3819444,NA,9.85E-07,NA,33.55811463,7.5856,6.823134994,152
2.00303E+11,20030913,2,116.0771,114.6813958,45.55972222,-124.1869444,NA,2.26E-06,NA,33.35236733,7.673,7.353427949,153
2.00303E+11,20030914,2,1053.915,981.2760603,45.60638889,-124.8213889,NA,0.510658975,NA,34.35012475,3.4253,3.562170719,154
2.00303E+11,20030914,2,580.6284,580.6284,45.36027778,-124.7702778,NA,0.054558197,NA,34.12917022,4.9265,4.97456654,155
2.00303E+11,20030914,2,398.0394,398.0394,45.33694444,-124.5108333,NA,2.04E-07,NA,33.98497782,5.8273,5.633866897,156
2.00303E+11,20030914,2,328.3829,328.3829,45.13305556,-124.5547222,NA,3.79E-07,NA,33.96308126,6.094,5.778646049,157
2.00303E+11,20030914,2,338.4895,338.4895,45.04527778,-124.6830556,NA,0.012850992,NA,33.9648094,6.0847,5.772905405,158
2.00303E+11,20030915,2,796.6259,791.6298102,45.16527778,-124.9069444,NA,0.244086591,NA,34.25493524,4.1468,4.180243494,159
2.00303E+11,20030915,2,639.2705,639.2705,45.0725,-124.8252778,NA,0.04037789,NA,34.16332511,4.5659,4.737488615,160
2.00303E+11,20030915,2,1093.8326,1049.280045,44.92833333,-125.0641667,NA,0.578642501,NA,34.38584974,3.4785,3.344494248,161
2.00303E+11,20030915,2,982.1085,982.1085,44.63472222,-125.0005556,NA,0.512610283,NA,34.3537657,3.7296,3.551968029,162
2.00303E+11,20030915,2,587.2333,500.6025751,44.34722222,-124.8997222,NA,0.031400231,NA,34.07592013,4.8205,5.307037382,163
2.00303E+11,20030916,2,241.9681,241.9681,44.6325,-124.6669444,NA,0.009886482,NA,33.79138954,7.4051,6.308960088,164
2.00303E+11,20030916,2,70.6407,70.56872973,44.77527778,-124.2016667,NA,2.40E-06,NA,33.38208379,7.7584,7.254723126,165
2.00303E+11,20030916,2,69.6011,69.6011,44.57138889,-124.3636111,NA,3.86E-06,NA,33.30422985,7.895,7.443636083,166
2.00303E+11,20030916,2,82.0532,82.0532,44.33555556,-124.39,NA,2.92E-06,NA,33.35335767,7.8957,7.295327406,167
2.00303E+11,20030917,2,95.4345,95.00861846,44.10722222,-124.3605556,NA,1.89E-06,NA,33.31903651,7.9008,7.28909363,168
2.00303E+11,20030917,2,312.2067,312.2067,43.81916667,-124.6344444,NA,0.008255812,NA,33.91379368,6.8139,6.014682703,169
2.00303E+11,20030917,2,725.1032,725.1032,43.69166667,-124.8366667,NA,0.277860445,NA,34.22001351,4.6719,4.391534181,170
2.00303E+11,20030917,2,659.9366,654.9492083,43.54916667,-124.8263889,NA,0.18382808,NA,34.1741515,4.9555,4.699131389,171
2.00303E+11,20030918,2,578.0477,537.3893178,43.31722222,-124.7891667,NA,0.080828182,NA,34.10847526,5.4414,5.118819504,172
2.00303E+11,20030918,2,262.0939,262.0939,43.47694444,-124.6375,NA,0.012139179,NA,33.83570801,7.2597,6.361332741,173
2.00303E+11,20030624,1,310.0056,278.3399891,46.02472222,-124.7388889,NA,0.006687649,NA,33.90051485,5.6246,5.898047179,174
2.00303E+11,20030624,1,564.9317,564.9317,46.09611111,-124.7761111,NA,0.234310361,NA,34.18073887,4.8597,4.637683718,175
2.00303E+11,20030625,1,455.0565,455.0565,46.66944444,-124.8363889,NA,0.131123997,NA,34.11963095,5.264,4.993858157,176
2.00303E+11,20030625,1,797.7154,797.7154,46.81083333,-125.1641667,NA,0.471278544,NA,34.32337252,3.8907,3.765767019,177
2.00303E+11,20030625,1,171.6566,171.6566,46.96277778,-124.9052778,NA,0.050926262,NA,33.64414887,6.645,6.670045425,178
2.00303E+11,20030626,1,1285.238,1193.75622,47.52694444,-125.4738889,NA,0.647424811,NA,34.45150343,2.7781,2.902350517,179
2.00303E+11,20030626,1,1181.4846,1181.4846,47.65916667,-125.5969444,NA,0.666571053,NA,34.45122797,2.9962,2.899928072,180
2.00303E+11,20030626,1,1212.6088,1131.258959,47.75944444,-125.5922222,NA,0.593291401,NA,34.43723928,2.9795,2.988827335,181
2.00303E+11,20030626,1,739.8698,739.8698,47.90916667,-125.7136111,NA,0.394292585,NA,34.27596413,4.0926,3.962935259,182
2.00303E+11,20030626,1,428.1039,428.1039,48.10527778,-125.7672222,NA,0.296289988,NA,34.07658961,4.968,5.059761636,183
2.00303E+11,20030627,1,707.7769,707.7769,47.85944444,-125.3572222,NA,0.407038343,NA,34.26386883,4.1489,4.053813988,184
2.00303E+11,20030627,1,179.7597,179.7597,48.03972222,-125.5794444,NA,0.141539437,NA,33.66508026,6.2717,6.52858144,185
2.00303E+11,20030627,1,140.806,140.806,48.08861111,-125.5022222,NA,0.052383675,NA,33.53015449,6.9072,6.773768984,186
2.00303E+11,20030627,1,128.9774,128.9774,48.09555556,-125.4775,NA,0.026808735,NA,33.50854313,6.9618,6.803425229,187
2.00303E+11,20030628,1,128.0405,127.0459818,48.29222222,-125.4405556,NA,4.82E-06,NA,33.63576257,6.6385,6.576548353,188
2.00303E+11,20030628,1,160.7259,160.7259,48.3325,-124.9633333,NA,0.023664684,NA,33.78225447,6.2104,6.233560496,189
2.00303E+11,20030629,1,175.7835,156.9499411,48.22861111,-124.9508333,NA,0.033779681,NA,33.70892523,6.4705,6.375059996,190
2.00303E+11,20030629,1,84.3921,84.3921,48.18666667,-124.9186111,NA,0.076676434,NA,33.48033166,6.5079,6.839204498,191
2.00303E+11,20030629,1,224.5202,189.713085,48.17,-124.9791667,NA,0.053287862,NA,33.81024724,6.1484,6.127989903,192
2.00303E+11,20030629,1,114.7685,114.7685,48.12638889,-124.9569444,NA,0.068295985,NA,33.61111384,6.4902,6.589356949,193
2.00303E+11,20030629,1,65.1502,65.1502,47.995,-124.8788889,NA,0.003038191,NA,33.21929115,6.9364,7.327580985,194
2.00303E+11,20030630,1,125.7281,125.7281,48.02472222,-125.07,NA,0.000174079,NA,33.60065927,6.819,6.642871764,195
2.00303E+11,20030630,1,135.3865,134.6364792,48.00277778,-125.105,NA,2.50E-05,NA,33.61294931,6.8454,6.61881608,196
2.00303E+11,20030630,1,133.275,133.275,47.82361111,-125.0297222,NA,1.20E-05,NA,33.54567933,6.9443,6.741346455,197
2.00303E+11,20030630,1,93.6641,88.27602253,47.78527778,-124.8477778,NA,2.76E-06,NA,33.37839382,6.9348,7.036851351,198
2.00303E+11,20030630,1,68.5587,67.18322137,47.71944444,-124.7363889,NA,4.21E-06,NA,33.25000262,7.0331,7.251315947,199
2.00303E+11,20030701,1,114.78,114.78,47.25583333,-124.7125,NA,1.75E-05,NA,33.52463175,6.5649,6.778675813,200
2.00303E+11,20030701,1,134.5705,133.2674169,46.70194444,-124.6088889,NA,1.25E-06,NA,33.60121423,6.7093,6.678565011,201
2.00303E+11,20030701,1,79.4771,79.47604213,46.39388889,-124.3244444,NA,2.34E-06,NA,33.3330166,6.8375,7.364694889,202
2.00303E+11,20030705,1,619.6018,578.8456696,46.52472222,-124.6141667,NA,0.181651856,NA,34.18923265,4.5678,4.590131923,203
