"","species","depth_effect","covariate","low","low_se","hi","hi_se","range","range_se","peak","peak_se","reduction","reduction_se"
"27","roughtail skate",TRUE,"temp",-4.78802001250539,0.821326410802283,-0.256226965915109,0.314144906416674,4.53179304659028,0.589948089661809,2.99573227355399,0,0.805230991289006,0.0507099964332347
"28","deepsea sole",TRUE,"temp",-2.80767306219622,0.148339062128353,0.13947726342558,0.094117974060844,2.9471503256218,0.187051599911433,2.99573227355399,0,0.539472663875013,0.058458080184257
"29","pacific grenadier",TRUE,"temp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","giant grenadier",TRUE,"temp",-2.9805896738168,0.203080235117408,-0.496271067082321,0.0931546687665967,2.48431860673448,0.209789442802355,2.99573227355399,0,0.351894947512854,0.109459066538482
"31","lanternfish unident.",TRUE,"temp",-6.595452480287,3.82080072284399,6.47886491196128,3.56104291658111,13.0743173922483,7.15831531279964,2.99573227355399,0,0.976599672052558,0.025623812065327
"32","snakehead eelpout",TRUE,"temp",-2.86514158585356,0.174468230005324,-0.179235616647586,0.0949221095767687,2.68590596920598,0.160358032755004,2.99573227355399,0,0.445529579668737,0.0662076683581347
"33","grooved tanner crab",TRUE,"temp",-2.87527266781836,0.239948493550259,0.878036258963012,0.120709899043458,3.75330892678137,0.241081971512424,2.99573227355399,0,0.71605686838306,0.0364763845998287
"34","pacific flatnose",TRUE,"temp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","longspine thornyhead",TRUE,"temp",-3.79186038227895,0.326607613140084,1.62806350227515,0.1893191624141,5.4199238845541,0.439441496950251,2.99573227355399,0,0.863832452244377,0.0220806314982775
"36","shortspine thornyhead",TRUE,"temp",-7.49171767333374,2.69541685527615,3.90667903524513,0.708801804560772,11.3983967085789,3.19723311655519,2.99573227355399,0,0.969212639626152,0.0172716164694459
"37","bigfin eelpout",TRUE,"temp",-1.88107180715414,0.139265423153619,2.09618443357472,0.119010902062514,3.97725624072885,0.209595975633243,2.99573227355399,0,0.747132597515963,0.0266515339830219
"38","black eelpout",TRUE,"temp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","darkblotched rockfish",TRUE,"temp",-5.80359658800466,3.77473261542074,1.87693176085057,0.561508587250862,7.68052834885523,3.44030172339075,2.99573227355399,0,0.932192489735961,0.0607453768346495
"40","shortbelly rockfish",TRUE,"temp",-0.476907164308989,0.251402621144019,3.09222958798214,0.229171204605247,3.56913675229113,0.357890641856001,2.99573227355399,0,0.685997132145739,0.0629724752624552
"41","stripetail rockfish",TRUE,"temp",-1.13559489154745,0.280176027995623,4.25913009880215,0.475192441347938,5.39472499034961,0.628572624979088,2.99573227355399,0,0.862557397292154,0.0320285678037613
"42","pacific hake",TRUE,"temp",-1.05097986480806,0.0610051238086972,1.94085549050578,0.0457750549822401,2.99183535531385,0.0692243331830963,2.99573227355399,0,0.553126489849313,0.020679293532933
"43","aurora rockfish",TRUE,"temp",-1.19272551949203,0.0617494214383288,0.837068480415685,0.0451212310113348,2.02979399990771,0.0701449984560249,2.99573227355399,0,0.0291412199729083,0.0671012798629959
"44","splitnose rockfish",TRUE,"temp",-1.60975135193457,0.234238222169516,2.42875362856565,0.205799369792819,4.03850498050022,0.351646183627277,2.99573227355399,0,0.754744505517431,0.0427104381769186
"45","chilipepper",TRUE,"temp",-1.24593723987531,0.399897520655195,3.4989602896556,0.393708118348655,4.74489752953091,0.683499883824394,2.99573227355399,0,0.822333185537403,0.0511856141418678
"46","cowcod",TRUE,"temp",-0.522699685554075,0.562774544133749,3.86439005965464,1.13108948225593,4.38708974520872,1.43437837078564,2.99573227355399,0,0.792170614310915,0.135901471344033
"47","filetail cat shark",TRUE,"temp",-46.6037958701267,2764.24911338697,35.7387457607759,1574.00722022071,82.3425416309025,4335.76566124008,2.99573227355399,0,0.999410055094324,0.0621273721552424
"48","redbanded rockfish",TRUE,"temp",-2.17638663701785,0.369086763766905,1.35776222906801,0.132651134309741,3.53414886608586,0.405407193550104,2.99573227355399,0,0.679749133601458,0.0734728557840369
"49","blackgill rockfish",TRUE,"temp",-1.29923791398208,0.188367040127673,1.20697285363322,0.113476055209771,2.5062107676153,0.207689700823631,2.99573227355399,0,0.363168102328481,0.10554852609479
"50","pink seaperch",TRUE,"temp",-1.16666026702968,0.359105633175716,4.73623953986741,0.624575671612577,5.9028998068971,0.929568898918421,2.99573227355399,0,0.88520336238647,0.0361555803136829
"51","california skate",TRUE,"temp",NA,NA,NA,NA,NA,NA,2.99573227355399,0,1.00088700263029,0.0242122258052605
"52","curlfin sole",TRUE,"temp",-2.0701293332131,0.770313064113831,7.60401110311856,2.19878093798054,9.67414043633166,2.84631927357172,2.99573227355399,0,0.957259931280306,0.0251499101447352
"53","sand sole",TRUE,"temp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","sharpchin rockfish",TRUE,"temp",-1.2740504102352,0.288551934985577,1.57526978383606,0.189049693563902,2.84932019407126,0.388882057251479,2.99573227355399,0,0.507305766680808,0.134488182442801
"55","plainfin midshipman",TRUE,"temp",-0.309994889503881,0.124287681787491,3.64077776559702,0.149764808223802,3.9507726551009,0.22857334955515,2.99573227355399,0,0.743731095148605,0.0296530562917027
"56","brown rockfish",TRUE,"temp",-0.681151660912818,0.686585352432329,2.78902755108781,0.595916601661963,3.47017921200063,1.20999018283422,2.99573227355399,0,0.667833229814372,0.231641368606232
"57","white croaker",TRUE,"temp",-3.40066308820821,3.21091936649589,5.79561548845855,2.83655291140868,9.19627857666676,5.9006028674622,2.99573227355399,0,0.952702764829668,0.0606945949152075
"58","copper rockfish",TRUE,"temp",-1.0986406319859,1.48796700001348,4.59864326123884,2.03281586205441,5.69728389322474,3.22440387745426,2.99573227355399,0,0.876767780666123,0.139487676336431
"59","halfbanded rockfish",TRUE,"temp",-33.0326869085094,342.353241266454,-5.62599975627928,174.484987225172,27.4066871522301,167.946468875741,2.99573227355399,0,0.994674665324038,0.0652666372583884
"60","squarespot rockfish",TRUE,"temp",NA,NA,NA,NA,NA,NA,2.99573227355399,0,1.07469607382683,0.176650946870616
"61","vermilion and sunset rockfish",TRUE,"temp",0.0733414429530476,0.434489167549842,3.66402005336678,0.648308385077623,3.59067861041373,0.888140875033323,2.99573227355399,0,0.689753477633813,0.153476625310446
"62","speckled rockfish",TRUE,"temp",0.390980517632171,NA,1.6666037429331,NA,1.27562322530093,NA,2.99573227355399,NA,-1.45818834726695,NA
"63","flag rockfish",TRUE,"temp",0.419912978950753,0.577858314788164,5.30950216913697,2.06710697952257,4.88958919018622,1.97059961305565,2.99573227355399,0,0.832692562920155,0.134856307123961
"64","honeycomb rockfish",TRUE,"temp",0.193201169533585,0.756263220273599,1.84954682331764,0.246586159637801,1.65634565378406,0.832115570214834,2.99573227355399,0,-0.458001753840511,1.46494297008539
"65","rougheye and blackspotted rockfish",TRUE,"temp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","pacific viperfish",TRUE,"temp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","quillback rockfish",TRUE,"temp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","blue rockfish",TRUE,"temp",-0.0605432839912501,0.766503765617969,1.94635188413652,0.673521006573858,2.00689516812777,1.29099220017935,2.99573227355399,0,0.00685967382636096,1.27773132860731
"69","shortraker rockfish",TRUE,"temp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","black rockfish",TRUE,"temp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","cabezon",TRUE,"temp",0.190278837324557,0.234651020249135,1.14317438915439,0.306395258044416,0.952895551829831,0.44718399113337,2.99573227355399,0,-3.40523815429941,4.13466507625046
"72","kelp rockfish",TRUE,"temp",-2.01231903615173,0.344377140983509,3.42012403833218,0.285888950428211,5.4324430744839,0.541177510438456,2.99573227355399,0,0.864459331569423,0.0270049995917876
"73","butterfish unident.",TRUE,"temp",0.75951264620662,NA,1.51290573691971,NA,0.753393090713092,NA,2.99573227355399,NA,-6.04720208213334,NA
"74","rock sole unident.",TRUE,"temp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","olive rockfish",TRUE,"temp",-2.90209768807695,18045.4277878693,0.363631152578765,5246.9188814114,3.26572884065572,14276.2631870806,2.99573227355399,0,0.624940864684827,3279.17177924862
"76","tree rockfish",TRUE,"temp",-2.01231903615173,0.344377140983509,3.42012403833218,0.285888950428211,5.4324430744839,0.541177510438456,2.99573227355399,0,0.864459331569423,0.0270049995917876
"77","greenstriped rockfish",FALSE,"temp",0.0651009638720317,0.0353481939829689,2.79562061737808,0.0654552517312162,2.73051965350605,0.0574748886864467,2.99573227355399,0,0.463500430634131,0.0225856298012993
"78","pacific spiny dogfish",FALSE,"temp",-0.182297078456041,0.0358837445296059,3.0630854062851,0.0686520712739349,3.24538248474114,0.0655228357374903,2.99573227355399,0,0.620223388349519,0.0153350433479645
